subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
6, test,1, vibration during choice,23,1,4, 9.jpg, 12.jpg,0.275422902,0.39059245,0.275422902, right,2,1,4, 9.jpg, 12.jpg,2.1639358,2,0.275422902,0.397611772,0.408863932,0.39059245,1
6, test,1, vibration during choice,24,3,4, 11.jpg, 12.jpg,0.405854252,0.398445672,0.405854252, right,2,3,4, 11.jpg, 12.jpg,1.8624068,2,0.266650787,0.379139537,0.405854252,0.398445672,0
6, test,1, vibration during choice,25,2,3, 10.jpg, 11.jpg,0.383103254,0.425425396,0.425425396, left,1,3,2, 11.jpg, 10.jpg,1.9253254,2,0.254259812,0.383103254,0.425425396,0.3844496,1
6, test,1, vibration during choice,26,1,3, 9.jpg, 11.jpg,0.251503025,0.44409494,0.251503025, right,2,1,3, 9.jpg, 11.jpg,2.3059464,2,0.251503025,0.426705428,0.44409494,0.389570929,0
6, test,1, vibration during choice,27,4,2, 12.jpg, 10.jpg,0.351861927,0.434578853,0.434578853, left,1,2,4, 10.jpg, 12.jpg,1.4782842,2,0.260664603,0.434578853,0.476699219,0.351861927,0
6, test,1, vibration during choice,28,4,1, 12.jpg, 9.jpg,0.358204472,0.254900351,0.254900351, left,1,1,4, 9.jpg, 12.jpg,0.9769487,2,0.254900351,0.456535155,0.471375184,0.358204472,0
6, test,1, vibration during choice,29,3,1, 11.jpg, 9.jpg,0.45401501,0.270226286,0.45401501, right,2,3,1, 11.jpg, 9.jpg,1.2105148,2,0.270226286,0.431125609,0.45401501,0.360838495,0
6, test,1, vibration during choice,30,2,3, 10.jpg, 11.jpg,0.434793002,0.441888062,0.441888062, left,1,3,2, 11.jpg, 10.jpg,1.1724258,2,0.231605059,0.434793002,0.441888062,0.36725969,1
6, test,1, vibration during choice,31,4,2, 12.jpg, 10.jpg,0.401609609,0.473135831,0.401609609, right,2,4,2, 12.jpg, 10.jpg,2.3329838,2,0.233739069,0.473135831,0.456731037,0.401609609,0
6, test,1, vibration during choice,32,3,4, 11.jpg, 12.jpg,0.406064085,0.393803515,0.406064085, right,2,3,4, 11.jpg, 12.jpg,1.9162283,2,0.24432205,0.452508743,0.406064085,0.393803515,1
6, test,1, vibration during choice,33,1,2, 9.jpg, 10.jpg,0.193554899,0.458621481,0.458621481, left,1,2,1, 10.jpg, 9.jpg,1.8532857,2,0.193554899,0.458621481,0.401876712,0.402704902,0
6, test,1, vibration during choice,34,2,4, 10.jpg, 12.jpg,0.43001655,0.416668377,0.43001655, right,2,2,4, 10.jpg, 12.jpg,1.5395874,2,0.204964705,0.43001655,0.409321444,0.416668377,1
6, test,1, vibration during choice,35,2,1, 10.jpg, 9.jpg,0.429045935,0.22048214,0.429045935, right,2,2,1, 10.jpg, 9.jpg,2.1316716,2,0.22048214,0.429045935,0.424862287,0.419699964,1
6, test,1, vibration during choice,36,2,1, 10.jpg, 9.jpg,0.447650766,0.211101934,0.447650766, right,2,2,1, 10.jpg, 9.jpg,0.8490326,2,0.211101934,0.447650766,0.423948221,0.428911523,0
6, test,1, vibration during choice,37,4,2, 12.jpg, 10.jpg,0.39910528,0.456165741,0.456165741, left,1,2,4, 10.jpg, 12.jpg,0.3356516,2,0.219326053,0.456165741,0.43257228,0.39910528,1
6, test,1, vibration during choice,38,4,2, 12.jpg, 10.jpg,0.390289699,0.433155402,0.433155402, left,1,2,4, 10.jpg, 12.jpg,1.4277458,2,0.221341547,0.433155402,0.4363313,0.390289699,1
6, test,1, vibration during choice,39,1,4, 9.jpg, 12.jpg,0.214118114,0.411267062,0.214118114, right,2,1,4, 9.jpg, 12.jpg,1.2414134,2,0.214118114,0.447660961,0.408906602,0.411267062,0
6, test,1, vibration during choice,40,1,4, 9.jpg, 12.jpg,0.217505069,0.401024283,0.401024283, left,1,4,1, 12.jpg, 9.jpg,2.0524162,2,0.217505069,0.447456341,0.40122215,0.401024283,1
6, test,1, vibration during choice,41,4,2, 12.jpg, 10.jpg,0.370374616,0.458162882,0.370374616, right,2,4,2, 12.jpg, 10.jpg,4.4630241,2,0.249081937,0.458162882,0.382054645,0.370374616,1
6, test,1, vibration during choice,42,2,1, 10.jpg, 9.jpg,0.480978505,0.255981224,0.255981224, left,1,1,2, 9.jpg, 10.jpg,2.2736877,2,0.255981224,0.480978505,0.383924023,0.368787043,0
6, test,1, vibration during choice,43,4,1, 12.jpg, 9.jpg,0.38383929,0.288213763,0.288213763, left,1,1,4, 9.jpg, 12.jpg,1.0060978,2,0.288213763,0.511556199,0.401205729,0.38383929,0
6, test,1, vibration during choice,44,4,2, 12.jpg, 10.jpg,0.362927966,0.530811847,0.362927966, right,2,4,2, 12.jpg, 10.jpg,0.9397503,2,0.294374293,0.530811847,0.350203513,0.362927966,1
6, test,1, vibration during choice,45,3,2, 11.jpg, 10.jpg,0.336134109,0.512913286,0.336134109, right,2,3,2, 11.jpg, 10.jpg,1.4479491,2,0.308994906,0.512913286,0.336134109,0.367033206,0
6, test,1, vibration during choice,46,3,1, 11.jpg, 9.jpg,0.325220477,0.289973458,0.289973458, left,1,1,3, 9.jpg, 11.jpg,1.1781752,2,0.289973458,0.533187647,0.325220477,0.368488345,0
6, test,1, vibration during choice,47,4,2, 12.jpg, 10.jpg,0.34679011,0.537872242,0.34679011, right,2,4,2, 12.jpg, 10.jpg,1.257324,2,0.29306391,0.537872242,0.357892701,0.34679011,1
6, test,1, vibration during choice,48,4,2, 12.jpg, 10.jpg,0.356952705,0.523160461,0.356952705, right,2,4,2, 12.jpg, 10.jpg,0.6441882,2,0.292135198,0.523160461,0.408168742,0.356952705,0
6, test,1, vibration during choice,49,4,2, 12.jpg, 10.jpg,0.356189797,0.527646571,0.527646571, left,1,2,4, 10.jpg, 12.jpg,0.8132646,2,0.293886334,0.527646571,0.394241012,0.356189797,1
6, test,1, vibration during choice,50,4,3, 12.jpg, 11.jpg,0.348042517,0.386662209,0.386662209, left,1,3,4, 11.jpg, 12.jpg,0.9861008,2,0.304272396,0.548355336,0.386662209,0.348042517,0
6, practice,2, vibration during outcome,1,1,4, 1.jpg, 4.jpg,0.167787674,0.302670058,0.302670058, left,1,4,1, 4.jpg, 1.jpg,1.2329509,2,0.167787674,0.332201416,0.584847675,0.302670058,0
6, practice,2, vibration during outcome,2,3,1, 3.jpg, 1.jpg,0.582595424,0.176264347,0.582595424, right,2,3,1, 3.jpg, 1.jpg,1.3723495,2,0.176264347,0.355471562,0.582595424,0.290755999,0
6, practice,2, vibration during outcome,3,1,2, 1.jpg, 2.jpg,0.206677553,0.3490424,0.3490424, left,1,2,1, 2.jpg, 1.jpg,3.208381,2,0.206677553,0.3490424,0.578794293,0.275426328,0
6, practice,2, vibration during outcome,4,4,2, 4.jpg, 2.jpg,0.268568422,0.358181966,0.268568422, right,2,4,2, 4.jpg, 2.jpg,1.3643615,2,0.216551625,0.358181966,0.569745321,0.268568422,0
6, practice,2, vibration during outcome,5,4,3, 4.jpg, 3.jpg,0.302042001,0.582527891,0.302042001, right,2,4,3, 4.jpg, 3.jpg,1.932996,2,0.21991786,0.364707579,0.582527891,0.302042001,0
6, test,2, vibration during outcome,1,4,3, 8.jpg, 7.jpg,0.302670058,0.584847675,0.302670058, right,2,4,3, 8.jpg, 7.jpg,1.8175333,2,0.167787674,0.332201416,0.584847675,0.302670058,0
6, test,2, vibration during outcome,2,2,1, 6.jpg, 5.jpg,0.355471562,0.176264347,0.176264347, left,1,1,2, 5.jpg, 6.jpg,2.264258,2,0.176264347,0.355471562,0.582595424,0.290755999,1
6, test,2, vibration during outcome,3,3,2, 7.jpg, 6.jpg,0.578794293,0.3490424,0.3490424, left,1,2,3, 6.jpg, 7.jpg,2.4912893,2,0.206677553,0.3490424,0.578794293,0.275426328,1
6, test,2, vibration during outcome,4,1,3, 5.jpg, 7.jpg,0.216551625,0.569745321,0.216551625, right,2,1,3, 5.jpg, 7.jpg,1.6282649,2,0.216551625,0.358181966,0.569745321,0.268568422,1
6, test,2, vibration during outcome,5,4,1, 8.jpg, 5.jpg,0.302042001,0.21991786,0.21991786, left,1,1,4, 5.jpg, 8.jpg,2.914198,2,0.21991786,0.364707579,0.582527891,0.302042001,0
6, test,2, vibration during outcome,6,3,1, 7.jpg, 5.jpg,0.587455063,0.209090036,0.587455063, right,2,3,1, 7.jpg, 5.jpg,1.5549834,2,0.209090036,0.3895513,0.587455063,0.336540119,1
6, test,2, vibration during outcome,7,2,4, 6.jpg, 8.jpg,0.39060737,0.363378709,0.39060737, right,2,2,4, 6.jpg, 8.jpg,4.5165786,2,0.215508938,0.39060737,0.582464681,0.363378709,0
6, test,2, vibration during outcome,8,1,4, 5.jpg, 8.jpg,0.219868403,0.369794555,0.369794555, left,1,4,1, 8.jpg, 5.jpg,1.3881024,2,0.219868403,0.430440014,0.545053358,0.369794555,0
6, test,2, vibration during outcome,9,2,4, 6.jpg, 8.jpg,0.4539861,0.365747455,0.365747455, left,1,4,2, 8.jpg, 6.jpg,1.173582,2,0.223820368,0.4539861,0.530883085,0.365747455,1
6, test,2, vibration during outcome,10,1,4, 5.jpg, 8.jpg,0.25320591,0.36426522,0.36426522, left,1,4,1, 8.jpg, 5.jpg,1.8533205,2,0.25320591,0.485995524,0.507816291,0.36426522,0
6, test,2, vibration during outcome,11,2,3, 6.jpg, 7.jpg,0.489357893,0.494989907,0.489357893, right,2,2,3, 6.jpg, 7.jpg,1.1653217,2,0.272116099,0.489357893,0.494989907,0.378430477,0
6, test,2, vibration during outcome,12,2,1, 6.jpg, 5.jpg,0.484630844,0.234286576,0.234286576, left,1,1,2, 5.jpg, 6.jpg,2.1387372,2,0.234286576,0.484630844,0.446302549,0.406276663,0
6, test,2, vibration during outcome,13,2,3, 6.jpg, 7.jpg,0.493007884,0.441292304,0.441292304, left,1,3,2, 7.jpg, 6.jpg,1.9794209,2,0.209829698,0.493007884,0.441292304,0.408056555,0
6, test,2, vibration during outcome,14,2,1, 6.jpg, 5.jpg,0.496165246,0.194746258,0.496165246, right,2,2,1, 6.jpg, 5.jpg,1.5484016,2,0.194746258,0.496165246,0.424090899,0.411853134,1
6, test,2, vibration during outcome,15,1,2, 5.jpg, 6.jpg,0.254919143,0.498060855,0.254919143, right,2,1,2, 5.jpg, 6.jpg,1.1850116,2,0.254919143,0.498060855,0.410741903,0.425420016,0
6, test,2, vibration during outcome,16,1,2, 5.jpg, 6.jpg,0.268446939,0.473753497,0.473753497, left,1,2,1, 6.jpg, 5.jpg,1.0957198,2,0.268446939,0.473753497,0.384469806,0.434571537,0
6, test,2, vibration during outcome,17,2,3, 6.jpg, 7.jpg,0.427927548,0.397409959,0.397409959, left,1,3,2, 7.jpg, 6.jpg,1.9863485,2,0.260713561,0.427927548,0.397409959,0.467037886,0
6, test,2, vibration during outcome,18,3,2, 7.jpg, 6.jpg,0.380302803,0.42862063,0.42862063, left,1,2,3, 6.jpg, 7.jpg,4.6113877,2,0.273570125,0.42862063,0.380302803,0.458160423,1
6, test,2, vibration during outcome,19,1,4, 5.jpg, 8.jpg,0.269452755,0.413401572,0.413401572, left,1,4,1, 8.jpg, 5.jpg,1.4860575,2,0.269452755,0.435371131,0.39026973,0.413401572,0
6, test,2, vibration during outcome,20,1,3, 5.jpg, 7.jpg,0.268741649,0.408454439,0.268741649, right,2,1,3, 5.jpg, 7.jpg,1.303204,2,0.268741649,0.425551488,0.408454439,0.410963982,0
6, test,2, vibration during outcome,21,1,2, 5.jpg, 6.jpg,0.289598518,0.44190032,0.44190032, left,1,2,1, 6.jpg, 5.jpg,2.1200656,2,0.289598518,0.44190032,0.404768464,0.423231262,1
6, test,2, vibration during outcome,22,3,4, 7.jpg, 8.jpg,0.422610309,0.389718337,0.389718337, left,1,4,3, 8.jpg, 7.jpg,2.0685856,2,0.299460569,0.419525056,0.422610309,0.389718337,1
6, test,2, vibration during outcome,23,2,3, 6.jpg, 7.jpg,0.397611772,0.408863932,0.397611772, right,2,2,3, 6.jpg, 7.jpg,2.1440746,2,0.275422902,0.397611772,0.408863932,0.39059245,0
6, test,2, vibration during outcome,24,1,2, 5.jpg, 6.jpg,0.266650787,0.379139537,0.266650787, right,2,1,2, 5.jpg, 6.jpg,0.6611244,2,0.266650787,0.379139537,0.405854252,0.398445672,0
6, test,2, vibration during outcome,25,3,1, 7.jpg, 5.jpg,0.425425396,0.254259812,0.254259812, left,1,1,3, 5.jpg, 7.jpg,1.5520695,2,0.254259812,0.383103254,0.425425396,0.3844496,0
6, test,2, vibration during outcome,26,2,4, 6.jpg, 8.jpg,0.426705428,0.389570929,0.426705428, right,2,2,4, 6.jpg, 8.jpg,1.9012363,2,0.251503025,0.426705428,0.44409494,0.389570929,0
6, test,2, vibration during outcome,27,1,4, 5.jpg, 8.jpg,0.260664603,0.351861927,0.351861927, left,1,4,1, 8.jpg, 5.jpg,2.6693265,2,0.260664603,0.434578853,0.476699219,0.351861927,0
6, test,2, vibration during outcome,28,1,4, 5.jpg, 8.jpg,0.254900351,0.358204472,0.358204472, left,1,4,1, 8.jpg, 5.jpg,1.0056558,2,0.254900351,0.456535155,0.471375184,0.358204472,0
6, test,2, vibration during outcome,29,1,4, 5.jpg, 8.jpg,0.270226286,0.360838495,0.270226286, right,2,1,4, 5.jpg, 8.jpg,0.4449619,2,0.270226286,0.431125609,0.45401501,0.360838495,1
6, test,2, vibration during outcome,30,3,2, 7.jpg, 6.jpg,0.441888062,0.434793002,0.441888062, right,2,3,2, 7.jpg, 6.jpg,1.8040164,2,0.231605059,0.434793002,0.441888062,0.36725969,1
6, test,2, vibration during outcome,31,1,4, 5.jpg, 8.jpg,0.233739069,0.401609609,0.233739069, right,2,1,4, 5.jpg, 8.jpg,1.2498266,2,0.233739069,0.473135831,0.456731037,0.401609609,0
6, test,2, vibration during outcome,32,4,1, 8.jpg, 5.jpg,0.393803515,0.24432205,0.24432205, left,1,1,4, 5.jpg, 8.jpg,1.0718503,2,0.24432205,0.452508743,0.406064085,0.393803515,1
6, test,2, vibration during outcome,33,3,4, 7.jpg, 8.jpg,0.401876712,0.402704902,0.402704902, left,1,4,3, 8.jpg, 7.jpg,1.5638366,2,0.193554899,0.458621481,0.401876712,0.402704902,0
6, test,2, vibration during outcome,34,2,4, 6.jpg, 8.jpg,0.43001655,0.416668377,0.43001655, right,2,2,4, 6.jpg, 8.jpg,1.5714155,2,0.204964705,0.43001655,0.409321444,0.416668377,1
6, test,2, vibration during outcome,35,4,3, 8.jpg, 7.jpg,0.419699964,0.424862287,0.424862287, left,1,3,4, 7.jpg, 8.jpg,2.8574241,2,0.22048214,0.429045935,0.424862287,0.419699964,0
6, test,2, vibration during outcome,36,2,1, 6.jpg, 5.jpg,0.447650766,0.211101934,0.447650766, right,2,2,1, 6.jpg, 5.jpg,2.1754363,2,0.211101934,0.447650766,0.423948221,0.428911523,1
6, test,2, vibration during outcome,37,3,4, 7.jpg, 8.jpg,0.43257228,0.39910528,0.39910528, left,1,4,3, 8.jpg, 7.jpg,3.6105562,2,0.219326053,0.456165741,0.43257228,0.39910528,0
6, test,2, vibration during outcome,38,2,4, 6.jpg, 8.jpg,0.433155402,0.390289699,0.433155402, right,2,2,4, 6.jpg, 8.jpg,1.3454321,2,0.221341547,0.433155402,0.4363313,0.390289699,0
6, test,2, vibration during outcome,39,1,3, 5.jpg, 7.jpg,0.214118114,0.408906602,0.408906602, left,1,3,1, 7.jpg, 5.jpg,1.900028,2,0.214118114,0.447660961,0.408906602,0.411267062,0
6, test,2, vibration during outcome,40,2,1, 6.jpg, 5.jpg,0.447456341,0.217505069,0.217505069, left,1,1,2, 5.jpg, 6.jpg,1.1008951,2,0.217505069,0.447456341,0.40122215,0.401024283,0
6, test,2, vibration during outcome,41,4,3, 8.jpg, 7.jpg,0.370374616,0.382054645,0.370374616, right,2,4,3, 8.jpg, 7.jpg,1.6958158,2,0.249081937,0.458162882,0.382054645,0.370374616,0
6, test,2, vibration during outcome,42,4,3, 8.jpg, 7.jpg,0.368787043,0.383924023,0.383924023, left,1,3,4, 7.jpg, 8.jpg,0.6474319,2,0.255981224,0.480978505,0.383924023,0.368787043,0
6, test,2, vibration during outcome,43,4,2, 8.jpg, 6.jpg,0.38383929,0.511556199,0.511556199, left,1,2,4, 6.jpg, 8.jpg,1.054643,2,0.288213763,0.511556199,0.401205729,0.38383929,1
6, test,2, vibration during outcome,44,1,4, 5.jpg, 8.jpg,0.294374293,0.362927966,0.362927966, left,1,4,1, 8.jpg, 5.jpg,2.243444,2,0.294374293,0.530811847,0.350203513,0.362927966,0
6, test,2, vibration during outcome,45,2,1, 6.jpg, 5.jpg,0.512913286,0.308994906,0.512913286, right,2,2,1, 6.jpg, 5.jpg,0.897023,2,0.308994906,0.512913286,0.336134109,0.367033206,0
6, test,2, vibration during outcome,46,1,2, 5.jpg, 6.jpg,0.289973458,0.533187647,0.533187647, left,1,2,1, 6.jpg, 5.jpg,0.5734446,2,0.289973458,0.533187647,0.325220477,0.368488345,1
6, test,2, vibration during outcome,47,4,2, 8.jpg, 6.jpg,0.34679011,0.537872242,0.537872242, left,1,2,4, 6.jpg, 8.jpg,2.2285181,2,0.29306391,0.537872242,0.357892701,0.34679011,1
6, test,2, vibration during outcome,48,3,2, 7.jpg, 6.jpg,0.408168742,0.523160461,0.408168742, right,2,3,2, 7.jpg, 6.jpg,1.7292981,2,0.292135198,0.523160461,0.408168742,0.356952705,1
6, test,2, vibration during outcome,49,1,4, 5.jpg, 8.jpg,0.293886334,0.356189797,0.356189797, left,1,4,1, 8.jpg, 5.jpg,1.3555212,2,0.293886334,0.527646571,0.394241012,0.356189797,0
6, test,2, vibration during outcome,50,1,3, 5.jpg, 7.jpg,0.304272396,0.386662209,0.386662209, left,1,3,1, 7.jpg, 5.jpg,3.1952535,2,0.304272396,0.548355336,0.386662209,0.348042517,1
6, practice,3, vibration off,1,4,1, 4.jpg, 1.jpg,0.302670058,0.167787674,0.302670058, right,2,4,1, 4.jpg, 1.jpg,1.1039622,2,0.167787674,0.332201416,0.584847675,0.302670058,0
6, practice,3, vibration off,2,1,4, 1.jpg, 4.jpg,0.176264347,0.290755999,0.290755999, left,1,4,1, 4.jpg, 1.jpg,0.3424014,2,0.176264347,0.355471562,0.582595424,0.290755999,1
6, practice,3, vibration off,3,2,3, 2.jpg, 3.jpg,0.3490424,0.578794293,0.578794293, left,1,3,2, 3.jpg, 2.jpg,0.9281817,2,0.206677553,0.3490424,0.578794293,0.275426328,0
6, practice,3, vibration off,4,1,3, 1.jpg, 3.jpg,0.216551625,0.569745321,0.216551625, right,2,1,3, 1.jpg, 3.jpg,0.6497656,2,0.216551625,0.358181966,0.569745321,0.268568422,0
6, practice,3, vibration off,5,4,1, 4.jpg, 1.jpg,0.302042001,0.21991786,0.21991786, left,1,1,4, 1.jpg, 4.jpg,0.9859273,2,0.21991786,0.364707579,0.582527891,0.302042001,0
6, test,3, vibration off,1,4,2, 4.jpg, 2.jpg,0.302670058,0.332201416,0.302670058, right,2,4,2, 4.jpg, 2.jpg,1.4367359,2,0.167787674,0.332201416,0.584847675,0.302670058,0
6, test,3, vibration off,2,1,2, 1.jpg, 2.jpg,0.176264347,0.355471562,0.355471562, left,1,2,1, 2.jpg, 1.jpg,0.2534648,2,0.176264347,0.355471562,0.582595424,0.290755999,1
6, test,3, vibration off,3,2,1, 2.jpg, 1.jpg,0.3490424,0.206677553,0.206677553, left,1,1,2, 1.jpg, 2.jpg,1.6336609,2,0.206677553,0.3490424,0.578794293,0.275426328,0
6, test,3, vibration off,4,4,3, 4.jpg, 3.jpg,0.268568422,0.569745321,0.268568422, right,2,4,3, 4.jpg, 3.jpg,0.2440637,2,0.216551625,0.358181966,0.569745321,0.268568422,1
6, test,3, vibration off,5,4,1, 4.jpg, 1.jpg,0.302042001,0.21991786,0.21991786, left,1,1,4, 1.jpg, 4.jpg,1.7774123,2,0.21991786,0.364707579,0.582527891,0.302042001,1
6, test,3, vibration off,6,3,4, 3.jpg, 4.jpg,0.587455063,0.336540119,0.336540119, left,1,4,3, 4.jpg, 3.jpg,1.23712,2,0.209090036,0.3895513,0.587455063,0.336540119,0
6, test,3, vibration off,7,4,3, 4.jpg, 3.jpg,0.363378709,0.582464681,0.363378709, right,2,4,3, 4.jpg, 3.jpg,4.1496874,2,0.215508938,0.39060737,0.582464681,0.363378709,1
6, test,3, vibration off,8,4,3, 4.jpg, 3.jpg,0.369794555,0.545053358,0.545053358, left,1,3,4, 3.jpg, 4.jpg,1.9788658,2,0.219868403,0.430440014,0.545053358,0.369794555,0
6, test,3, vibration off,9,2,3, 2.jpg, 3.jpg,0.4539861,0.530883085,0.530883085, left,1,3,2, 3.jpg, 2.jpg,1.7541654,2,0.223820368,0.4539861,0.530883085,0.365747455,0
6, test,3, vibration off,10,3,1, 3.jpg, 1.jpg,0.507816291,0.25320591,0.507816291, right,2,3,1, 3.jpg, 1.jpg,1.0457741,2,0.25320591,0.485995524,0.507816291,0.36426522,1
6, test,3, vibration off,11,1,3, 1.jpg, 3.jpg,0.272116099,0.494989907,0.494989907, left,1,3,1, 3.jpg, 1.jpg,1.2293088,2,0.272116099,0.489357893,0.494989907,0.378430477,1
6, test,3, vibration off,12,2,3, 2.jpg, 3.jpg,0.484630844,0.446302549,0.484630844, right,2,2,3, 2.jpg, 3.jpg,1.2283195,2,0.234286576,0.484630844,0.446302549,0.406276663,1
6, test,3, vibration off,13,4,2, 4.jpg, 2.jpg,0.408056555,0.493007884,0.493007884, left,1,2,4, 2.jpg, 4.jpg,1.0216544,2,0.209829698,0.493007884,0.441292304,0.408056555,0
6, test,3, vibration off,14,3,4, 3.jpg, 4.jpg,0.424090899,0.411853134,0.411853134, left,1,4,3, 4.jpg, 3.jpg,1.0896717,2,0.194746258,0.496165246,0.424090899,0.411853134,0
6, test,3, vibration off,15,1,4, 1.jpg, 4.jpg,0.254919143,0.425420016,0.254919143, right,2,1,4, 1.jpg, 4.jpg,0.7564761,2,0.254919143,0.498060855,0.410741903,0.425420016,0
6, test,3, vibration off,16,3,1, 3.jpg, 1.jpg,0.384469806,0.268446939,0.268446939, left,1,1,3, 1.jpg, 3.jpg,0.8740098,2,0.268446939,0.473753497,0.384469806,0.434571537,0
6, test,3, vibration off,17,4,1, 4.jpg, 1.jpg,0.467037886,0.260713561,0.467037886, right,2,4,1, 4.jpg, 1.jpg,0.6500241,2,0.260713561,0.427927548,0.397409959,0.467037886,0
6, test,3, vibration off,18,2,1, 2.jpg, 1.jpg,0.42862063,0.273570125,0.273570125, left,1,1,2, 1.jpg, 2.jpg,0.796129,2,0.273570125,0.42862063,0.380302803,0.458160423,0
6, test,3, vibration off,19,1,2, 1.jpg, 2.jpg,0.269452755,0.435371131,0.269452755, right,2,1,2, 1.jpg, 2.jpg,1.0228097,2,0.269452755,0.435371131,0.39026973,0.413401572,0
6, test,3, vibration off,20,2,1, 2.jpg, 1.jpg,0.425551488,0.268741649,0.268741649, left,1,1,2, 1.jpg, 2.jpg,1.7284326,2,0.268741649,0.425551488,0.408454439,0.410963982,0
6, test,3, vibration off,21,4,2, 4.jpg, 2.jpg,0.423231262,0.44190032,0.423231262, right,2,4,2, 4.jpg, 2.jpg,0.5576812,2,0.289598518,0.44190032,0.404768464,0.423231262,0
6, test,3, vibration off,22,2,1, 2.jpg, 1.jpg,0.419525056,0.299460569,0.419525056, right,2,2,1, 2.jpg, 1.jpg,0.4407376,2,0.299460569,0.419525056,0.422610309,0.389718337,1
6, test,3, vibration off,23,3,2, 3.jpg, 2.jpg,0.408863932,0.397611772,0.408863932, right,2,3,2, 3.jpg, 2.jpg,0.3904085,2,0.275422902,0.397611772,0.408863932,0.39059245,0
6, test,3, vibration off,24,2,4, 2.jpg, 4.jpg,0.379139537,0.398445672,0.398445672, left,1,4,2, 4.jpg, 2.jpg,0.4066485,2,0.266650787,0.379139537,0.405854252,0.398445672,0
6, test,3, vibration off,25,4,2, 4.jpg, 2.jpg,0.3844496,0.383103254,0.3844496, right,2,4,2, 4.jpg, 2.jpg,0.2608994,2,0.254259812,0.383103254,0.425425396,0.3844496,0
6, test,3, vibration off,26,1,3, 1.jpg, 3.jpg,0.251503025,0.44409494,0.251503025, right,2,1,3, 1.jpg, 3.jpg,0.7144678,2,0.251503025,0.426705428,0.44409494,0.389570929,0
6, test,3, vibration off,27,4,3, 4.jpg, 3.jpg,0.351861927,0.476699219,0.351861927, right,2,4,3, 4.jpg, 3.jpg,1.0642295,2,0.260664603,0.434578853,0.476699219,0.351861927,0
6, test,3, vibration off,28,4,2, 4.jpg, 2.jpg,0.358204472,0.456535155,0.456535155, left,1,2,4, 2.jpg, 4.jpg,0.3533637,2,0.254900351,0.456535155,0.471375184,0.358204472,1
6, test,3, vibration off,29,3,1, 3.jpg, 1.jpg,0.45401501,0.270226286,0.270226286, left,1,1,3, 1.jpg, 3.jpg,2.3016191,2,0.270226286,0.431125609,0.45401501,0.360838495,0
6, test,3, vibration off,30,1,2, 1.jpg, 2.jpg,0.231605059,0.434793002,0.231605059, right,2,1,2, 1.jpg, 2.jpg,1.1364352,2,0.231605059,0.434793002,0.441888062,0.36725969,0
6, test,3, vibration off,31,4,1, 4.jpg, 1.jpg,0.401609609,0.233739069,0.401609609, right,2,4,1, 4.jpg, 1.jpg,1.7500997,2,0.233739069,0.473135831,0.456731037,0.401609609,0
6, test,3, vibration off,32,2,4, 2.jpg, 4.jpg,0.452508743,0.393803515,0.393803515, left,1,4,2, 4.jpg, 2.jpg,1.1707313,2,0.24432205,0.452508743,0.406064085,0.393803515,0
6, test,3, vibration off,33,3,4, 3.jpg, 4.jpg,0.401876712,0.402704902,0.401876712, right,2,3,4, 3.jpg, 4.jpg,0.4653945,2,0.193554899,0.458621481,0.401876712,0.402704902,0
6, test,3, vibration off,34,3,2, 3.jpg, 2.jpg,0.409321444,0.43001655,0.409321444, right,2,3,2, 3.jpg, 2.jpg,0.6418287,2,0.204964705,0.43001655,0.409321444,0.416668377,0
6, test,3, vibration off,35,4,1, 4.jpg, 1.jpg,0.419699964,0.22048214,0.22048214, left,1,1,4, 1.jpg, 4.jpg,1.1650193,2,0.22048214,0.429045935,0.424862287,0.419699964,1
